 Zone T="   1.00000000000000000000000000000000      
 th,  thickness
    0.0650    0.0200
    0.1087    0.0200
    0.1423    0.0200
    0.1584    0.0200
    0.1677    0.0200
    0.1736    0.0200
    0.1775    0.0200
    0.1801    0.0200
    0.1818    0.0200
    0.1830    0.0200
    0.1837    0.0200
    0.1842    0.0200
    0.1845    0.0200
    0.1846    0.0200
    0.1847    0.0200
    0.1848    0.0200
    0.1848    0.0200
    0.1849    0.0200
    0.1849    0.0200
    0.2267    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
    0.4500    0.0200
